1-2 1-67,67-2
47-9 47-71,71-69,69-74,74-65,65-67,67-9
47-9 47-71,71-69,69-74,74-66,66-67,67-9
47-9 47-71,71-69,69-75,75-65,65-67,67-9
47-9 47-71,71-69,69-75,75-66,66-67,67-9
47-9 47-71,71-69,69-76,76-65,65-67,67-9
47-9 47-71,71-69,69-76,76-66,66-67,67-9
47-9 47-71,71-70,70-73,73-65,65-67,67-9
47-9 47-71,71-70,70-73,73-66,66-67,67-9
47-9 47-71,71-70,70-74,74-65,65-67,67-9
47-9 47-71,71-70,70-74,74-66,66-67,67-9
47-9 47-71,71-70,70-75,75-65,65-67,67-9
47-9 47-71,71-70,70-75,75-66,66-67,67-9
47-9 47-71,71-70,70-76,76-65,65-67,67-9
47-9 47-71,71-70,70-76,76-66,66-67,67-9
47-10 47-71,71-69,69-73,73-65,65-67,67-10
47-10 47-71,71-69,69-73,73-66,66-67,67-10
47-10 47-71,71-69,69-74,74-65,65-67,67-10
47-10 47-71,71-69,69-74,74-66,66-67,67-10
47-10 47-71,71-69,69-75,75-65,65-67,67-10
47-10 47-71,71-69,69-75,75-66,66-67,67-10
47-10 47-71,71-69,69-76,76-65,65-67,67-10
47-10 47-71,71-69,69-76,76-66,66-67,67-10
47-10 47-71,71-70,70-73,73-65,65-67,67-10
47-10 47-71,71-70,70-73,73-66,66-67,67-10
47-10 47-71,71-70,70-74,74-65,65-67,67-10
47-10 47-71,71-70,70-74,74-66,66-67,67-10
47-10 47-71,71-70,70-75,75-65,65-67,67-10
47-10 47-71,71-70,70-75,75-66,66-67,67-10
47-10 47-71,71-70,70-76,76-65,65-67,67-10
47-10 47-71,71-70,70-76,76-66,66-67,67-10
47-11 47-71,71-69,69-73,73-65,65-67,67-11
47-11 47-71,71-69,69-73,73-66,66-67,67-11
47-11 47-71,71-69,69-74,74-65,65-67,67-11
47-11 47-71,71-69,69-74,74-66,66-67,67-11
47-11 47-71,71-69,69-75,75-65,65-67,67-11
47-11 47-71,71-69,69-75,75-66,66-67,67-11
47-11 47-71,71-69,69-76,76-65,65-67,67-11
47-11 47-71,71-69,69-76,76-66,66-67,67-11
47-11 47-71,71-70,70-73,73-65,65-67,67-11
47-11 47-71,71-70,70-73,73-66,66-67,67-11
47-11 47-71,71-70,70-74,74-65,65-67,67-11
47-11 47-71,71-70,70-74,74-66,66-67,67-11
47-11 47-71,71-70,70-75,75-65,65-67,67-11
47-11 47-71,71-70,70-75,75-66,66-67,67-11
47-11 47-71,71-70,70-76,76-65,65-67,67-11
47-11 47-71,71-70,70-76,76-66,66-67,67-11
47-12 47-71,71-69,69-73,73-65,65-67,67-12
47-12 47-71,71-69,69-73,73-66,66-67,67-12
47-12 47-71,71-69,69-74,74-65,65-67,67-12
47-12 47-71,71-69,69-74,74-66,66-67,67-12
47-12 47-71,71-69,69-75,75-65,65-67,67-12
47-12 47-71,71-69,69-75,75-66,66-67,67-12
47-12 47-71,71-69,69-76,76-65,65-67,67-12
47-12 47-71,71-69,69-76,76-66,66-67,67-12
47-12 47-71,71-70,70-73,73-65,65-67,67-12
47-12 47-71,71-70,70-73,73-66,66-67,67-12
47-12 47-71,71-70,70-74,74-65,65-67,67-12
47-12 47-71,71-70,70-74,74-66,66-67,67-12
47-12 47-71,71-70,70-75,75-65,65-67,67-12
47-12 47-71,71-70,70-75,75-66,66-67,67-12
47-12 47-71,71-70,70-76,76-65,65-67,67-12
47-12 47-71,71-70,70-76,76-66,66-67,67-12
47-13 47-71,71-69,69-73,73-65,65-67,67-13
47-13 47-71,71-69,69-73,73-66,66-67,67-13
47-13 47-71,71-69,69-74,74-65,65-67,67-13
47-13 47-71,71-69,69-74,74-66,66-67,67-13
47-13 47-71,71-69,69-75,75-65,65-67,67-13
47-13 47-71,71-69,69-75,75-66,66-67,67-13
47-13 47-71,71-69,69-76,76-65,65-67,67-13
47-13 47-71,71-69,69-76,76-66,66-67,67-13
47-13 47-71,71-70,70-73,73-65,65-67,67-13
47-13 47-71,71-70,70-73,73-66,66-67,67-13
47-13 47-71,71-70,70-74,74-65,65-67,67-13
47-13 47-71,71-70,70-74,74-66,66-67,67-13
47-13 47-71,71-70,70-75,75-65,65-67,67-13
47-13 47-71,71-70,70-75,75-66,66-67,67-13
47-13 47-71,71-70,70-76,76-65,65-67,67-13
47-13 47-71,71-70,70-76,76-66,66-67,67-13
47-14 47-71,71-69,69-73,73-65,65-67,67-14
47-14 47-71,71-69,69-73,73-66,66-67,67-14
47-14 47-71,71-69,69-74,74-65,65-67,67-14
47-14 47-71,71-69,69-74,74-66,66-67,67-14
47-14 47-71,71-69,69-75,75-65,65-67,67-14
47-14 47-71,71-69,69-75,75-66,66-67,67-14
47-14 47-71,71-69,69-76,76-65,65-67,67-14
47-14 47-71,71-69,69-76,76-66,66-67,67-14
47-14 47-71,71-70,70-73,73-65,65-67,67-14
47-14 47-71,71-70,70-73,73-66,66-67,67-14
47-14 47-71,71-70,70-74,74-65,65-67,67-14
47-14 47-71,71-70,70-74,74-66,66-67,67-14
47-14 47-71,71-70,70-75,75-65,65-67,67-14
47-14 47-71,71-70,70-75,75-66,66-67,67-14
47-14 47-71,71-70,70-76,76-65,65-67,67-14
47-14 47-71,71-70,70-76,76-66,66-67,67-14
47-15 47-71,71-69,69-73,73-65,65-67,67-15
47-15 47-71,71-69,69-73,73-66,66-67,67-15
47-15 47-71,71-69,69-74,74-65,65-67,67-15
47-15 47-71,71-69,69-74,74-66,66-67,67-15
47-15 47-71,71-69,69-75,75-65,65-67,67-15
47-15 47-71,71-69,69-75,75-66,66-67,67-15
47-15 47-71,71-69,69-76,76-65,65-67,67-15
47-15 47-71,71-69,69-76,76-66,66-67,67-15
47-15 47-71,71-70,70-73,73-65,65-67,67-15
47-15 47-71,71-70,70-73,73-66,66-67,67-15
47-15 47-71,71-70,70-74,74-65,65-67,67-15
47-15 47-71,71-70,70-74,74-66,66-67,67-15
47-15 47-71,71-70,70-75,75-65,65-67,67-15
47-15 47-71,71-70,70-75,75-66,66-67,67-15
47-15 47-71,71-70,70-76,76-65,65-67,67-15
47-15 47-71,71-70,70-76,76-66,66-67,67-15
47-16 47-71,71-69,69-73,73-65,65-67,67-16
47-16 47-71,71-69,69-73,73-66,66-67,67-16
47-16 47-71,71-69,69-74,74-65,65-67,67-16
47-16 47-71,71-69,69-74,74-66,66-67,67-16
47-16 47-71,71-69,69-75,75-65,65-67,67-16
47-16 47-71,71-69,69-75,75-66,66-67,67-16
47-16 47-71,71-69,69-76,76-65,65-67,67-16
47-16 47-71,71-69,69-76,76-66,66-67,67-16
47-16 47-71,71-70,70-73,73-65,65-67,67-16
47-16 47-71,71-70,70-73,73-66,66-67,67-16
47-16 47-71,71-70,70-74,74-65,65-67,67-16
47-16 47-71,71-70,70-74,74-66,66-67,67-16
47-16 47-71,71-70,70-75,75-65,65-67,67-16
47-16 47-71,71-70,70-75,75-66,66-67,67-16
47-16 47-71,71-70,70-76,76-65,65-67,67-16
47-16 47-71,71-70,70-76,76-66,66-67,67-16
47-17 47-71,71-69,69-73,73-65,65-68,68-17
47-17 47-71,71-69,69-73,73-66,66-68,68-17
47-17 47-71,71-69,69-74,74-65,65-68,68-17
47-17 47-71,71-69,69-74,74-66,66-68,68-17
47-17 47-71,71-69,69-75,75-65,65-68,68-17
47-17 47-71,71-69,69-75,75-66,66-68,68-17
47-17 47-71,71-69,69-76,76-65,65-68,68-17
47-17 47-71,71-69,69-76,76-66,66-68,68-17
47-17 47-71,71-70,70-73,73-65,65-68,68-17
47-17 47-71,71-70,70-73,73-66,66-68,68-17
47-17 47-71,71-70,70-74,74-65,65-68,68-17
47-17 47-71,71-70,70-74,74-66,66-68,68-17
47-17 47-71,71-70,70-75,75-65,65-68,68-17
47-17 47-71,71-70,70-75,75-66,66-68,68-17
47-17 47-71,71-70,70-76,76-65,65-68,68-17
47-17 47-71,71-70,70-76,76-66,66-68,68-17
47-18 47-71,71-69,69-73,73-65,65-68,68-18
47-18 47-71,71-69,69-73,73-66,66-68,68-18
47-18 47-71,71-69,69-74,74-65,65-68,68-18
47-18 47-71,71-69,69-74,74-66,66-68,68-18
47-18 47-71,71-69,69-75,75-65,65-68,68-18
47-18 47-71,71-69,69-75,75-66,66-68,68-18
47-18 47-71,71-69,69-76,76-65,65-68,68-18
47-18 47-71,71-69,69-76,76-66,66-68,68-18
47-18 47-71,71-70,70-73,73-65,65-68,68-18
47-18 47-71,71-70,70-73,73-66,66-68,68-18
47-18 47-71,71-70,70-74,74-65,65-68,68-18
47-18 47-71,71-70,70-74,74-66,66-68,68-18
47-18 47-71,71-70,70-75,75-65,65-68,68-18
47-18 47-71,71-70,70-75,75-66,66-68,68-18
47-18 47-71,71-70,70-76,76-65,65-68,68-18
47-18 47-71,71-70,70-76,76-66,66-68,68-18
47-19 47-71,71-69,69-73,73-65,65-68,68-19
47-19 47-71,71-69,69-73,73-66,66-68,68-19
47-19 47-71,71-69,69-74,74-65,65-68,68-19
47-19 47-71,71-69,69-74,74-66,66-68,68-19
47-19 47-71,71-69,69-75,75-65,65-68,68-19
47-19 47-71,71-69,69-75,75-66,66-68,68-19
47-19 47-71,71-69,69-76,76-65,65-68,68-19
47-19 47-71,71-69,69-76,76-66,66-68,68-19
47-19 47-71,71-70,70-73,73-65,65-68,68-19
47-19 47-71,71-70,70-73,73-66,66-68,68-19
47-19 47-71,71-70,70-74,74-65,65-68,68-19
47-19 47-71,71-70,70-74,74-66,66-68,68-19
47-19 47-71,71-70,70-75,75-65,65-68,68-19
47-19 47-71,71-70,70-75,75-66,66-68,68-19
47-19 47-71,71-70,70-76,76-65,65-68,68-19
47-19 47-71,71-70,70-76,76-66,66-68,68-19
47-20 47-71,71-69,69-73,73-65,65-68,68-20
47-20 47-71,71-69,69-73,73-66,66-68,68-20
47-20 47-71,71-69,69-74,74-65,65-68,68-20
47-20 47-71,71-69,69-74,74-66,66-68,68-20
47-20 47-71,71-69,69-75,75-65,65-68,68-20
47-20 47-71,71-69,69-75,75-66,66-68,68-20
47-20 47-71,71-69,69-76,76-65,65-68,68-20
47-20 47-71,71-69,69-76,76-66,66-68,68-20
47-20 47-71,71-70,70-73,73-65,65-68,68-20
47-20 47-71,71-70,70-73,73-66,66-68,68-20
47-20 47-71,71-70,70-74,74-65,65-68,68-20
47-20 47-71,71-70,70-74,74-66,66-68,68-20
47-20 47-71,71-70,70-75,75-65,65-68,68-20
47-20 47-71,71-70,70-75,75-66,66-68,68-20
47-20 47-71,71-70,70-76,76-65,65-68,68-20
47-20 47-71,71-70,70-76,76-66,66-68,68-20
47-21 47-71,71-69,69-73,73-65,65-68,68-21
47-21 47-71,71-69,69-73,73-66,66-68,68-21
47-21 47-71,71-69,69-74,74-65,65-68,68-21
47-21 47-71,71-69,69-74,74-66,66-68,68-21
47-21 47-71,71-69,69-75,75-65,65-68,68-21
47-21 47-71,71-69,69-75,75-66,66-68,68-21
47-21 47-71,71-69,69-76,76-65,65-68,68-21
47-21 47-71,71-69,69-76,76-66,66-68,68-21
47-21 47-71,71-70,70-73,73-65,65-68,68-21
47-21 47-71,71-70,70-73,73-66,66-68,68-21
47-21 47-71,71-70,70-74,74-65,65-68,68-21
47-21 47-71,71-70,70-74,74-66,66-68,68-21
47-21 47-71,71-70,70-75,75-65,65-68,68-21
47-21 47-71,71-70,70-75,75-66,66-68,68-21
47-21 47-71,71-70,70-76,76-65,65-68,68-21
47-21 47-71,71-70,70-76,76-66,66-68,68-21
47-22 47-71,71-69,69-73,73-65,65-68,68-22
47-22 47-71,71-69,69-73,73-66,66-68,68-22
47-22 47-71,71-69,69-74,74-65,65-68,68-22
47-22 47-71,71-69,69-74,74-66,66-68,68-22
47-22 47-71,71-69,69-75,75-65,65-68,68-22
47-22 47-71,71-69,69-75,75-66,66-68,68-22
47-22 47-71,71-69,69-76,76-65,65-68,68-22
47-22 47-71,71-69,69-76,76-66,66-68,68-22
47-22 47-71,71-70,70-73,73-65,65-68,68-22
47-22 47-71,71-70,70-73,73-66,66-68,68-22
47-22 47-71,71-70,70-74,74-65,65-68,68-22
47-22 47-71,71-70,70-74,74-66,66-68,68-22
47-22 47-71,71-70,70-75,75-65,65-68,68-22
47-22 47-71,71-70,70-75,75-66,66-68,68-22
47-22 47-71,71-70,70-76,76-65,65-68,68-22
47-22 47-71,71-70,70-76,76-66,66-68,68-22
47-23 47-71,71-69,69-73,73-65,65-68,68-23
47-23 47-71,71-69,69-73,73-66,66-68,68-23
47-23 47-71,71-69,69-74,74-65,65-68,68-23
47-23 47-71,71-69,69-74,74-66,66-68,68-23
47-23 47-71,71-69,69-75,75-65,65-68,68-23
47-23 47-71,71-69,69-75,75-66,66-68,68-23
47-23 47-71,71-69,69-76,76-65,65-68,68-23
47-23 47-71,71-69,69-76,76-66,66-68,68-23
47-23 47-71,71-70,70-73,73-65,65-68,68-23
47-23 47-71,71-70,70-73,73-66,66-68,68-23
47-23 47-71,71-70,70-74,74-65,65-68,68-23
47-23 47-71,71-70,70-74,74-66,66-68,68-23
47-23 47-71,71-70,70-75,75-65,65-68,68-23
47-23 47-71,71-70,70-75,75-66,66-68,68-23
47-23 47-71,71-70,70-76,76-65,65-68,68-23
47-23 47-71,71-70,70-76,76-66,66-68,68-23
47-24 47-71,71-69,69-73,73-65,65-68,68-24
47-24 47-71,71-69,69-73,73-66,66-68,68-24
47-24 47-71,71-69,69-74,74-65,65-68,68-24
47-24 47-71,71-69,69-74,74-66,66-68,68-24
47-24 47-71,71-69,69-75,75-65,65-68,68-24
47-24 47-71,71-69,69-75,75-66,66-68,68-24
47-24 47-71,71-69,69-76,76-65,65-68,68-24
47-24 47-71,71-69,69-76,76-66,66-68,68-24
47-24 47-71,71-70,70-73,73-65,65-68,68-24
47-24 47-71,71-70,70-73,73-66,66-68,68-24
47-24 47-71,71-70,70-74,74-65,65-68,68-24
47-24 47-71,71-70,70-74,74-66,66-68,68-24
47-24 47-71,71-70,70-75,75-65,65-68,68-24
47-24 47-71,71-70,70-75,75-66,66-68,68-24
47-24 47-71,71-70,70-76,76-65,65-68,68-24
47-24 47-71,71-70,70-76,76-66,66-68,68-24
47-25 47-71,71-69,69-73,73-65,65-68,68-25
47-25 47-71,71-69,69-73,73-66,66-68,68-25
47-25 47-71,71-69,69-74,74-65,65-68,68-25
47-25 47-71,71-69,69-74,74-66,66-68,68-25
47-25 47-71,71-69,69-75,75-65,65-68,68-25
47-25 47-71,71-69,69-75,75-66,66-68,68-25
47-25 47-71,71-69,69-76,76-65,65-68,68-25
47-25 47-71,71-69,69-76,76-66,66-68,68-25
47-25 47-71,71-70,70-73,73-65,65-68,68-25
47-25 47-71,71-70,70-73,73-66,66-68,68-25
47-25 47-71,71-70,70-74,74-65,65-68,68-25
47-25 47-71,71-70,70-74,74-66,66-68,68-25
47-25 47-71,71-70,70-75,75-65,65-68,68-25
47-25 47-71,71-70,70-75,75-66,66-68,68-25
47-25 47-71,71-70,70-76,76-65,65-68,68-25
47-25 47-71,71-70,70-76,76-66,66-68,68-25
47-26 47-71,71-69,69-73,73-65,65-68,68-26
47-26 47-71,71-69,69-73,73-66,66-68,68-26
47-26 47-71,71-69,69-74,74-65,65-68,68-26
47-26 47-71,71-69,69-74,74-66,66-68,68-26
47-26 47-71,71-69,69-75,75-65,65-68,68-26
47-26 47-71,71-69,69-75,75-66,66-68,68-26
47-26 47-71,71-69,69-76,76-65,65-68,68-26
47-26 47-71,71-69,69-76,76-66,66-68,68-26
47-26 47-71,71-70,70-73,73-65,65-68,68-26
47-26 47-71,71-70,70-73,73-66,66-68,68-26
47-26 47-71,71-70,70-74,74-65,65-68,68-26
47-26 47-71,71-70,70-74,74-66,66-68,68-26
47-26 47-71,71-70,70-75,75-65,65-68,68-26
47-26 47-71,71-70,70-75,75-66,66-68,68-26
47-26 47-71,71-70,70-76,76-65,65-68,68-26
47-26 47-71,71-70,70-76,76-66,66-68,68-26
47-27 47-71,71-69,69-73,73-65,65-68,68-27
47-27 47-71,71-69,69-73,73-66,66-68,68-27
47-27 47-71,71-69,69-74,74-65,65-68,68-27
47-27 47-71,71-69,69-74,74-66,66-68,68-27
47-27 47-71,71-69,69-75,75-65,65-68,68-27
47-27 47-71,71-69,69-75,75-66,66-68,68-27
47-27 47-71,71-69,69-76,76-65,65-68,68-27
47-27 47-71,71-69,69-76,76-66,66-68,68-27
47-27 47-71,71-70,70-73,73-65,65-68,68-27
47-27 47-71,71-70,70-73,73-66,66-68,68-27
47-27 47-71,71-70,70-74,74-65,65-68,68-27
47-27 47-71,71-70,70-74,74-66,66-68,68-27
47-27 47-71,71-70,70-75,75-65,65-68,68-27
47-27 47-71,71-70,70-75,75-66,66-68,68-27
47-27 47-71,71-70,70-76,76-65,65-68,68-27
47-27 47-71,71-70,70-76,76-66,66-68,68-27
47-28 47-71,71-69,69-73,73-65,65-68,68-28
47-28 47-71,71-69,69-73,73-66,66-68,68-28
47-28 47-71,71-69,69-74,74-65,65-68,68-28
47-28 47-71,71-69,69-74,74-66,66-68,68-28
47-28 47-71,71-69,69-75,75-65,65-68,68-28
47-28 47-71,71-69,69-75,75-66,66-68,68-28
47-28 47-71,71-69,69-76,76-65,65-68,68-28
47-28 47-71,71-69,69-76,76-66,66-68,68-28
47-28 47-71,71-70,70-73,73-65,65-68,68-28
47-28 47-71,71-70,70-73,73-66,66-68,68-28
47-28 47-71,71-70,70-74,74-65,65-68,68-28
47-28 47-71,71-70,70-74,74-66,66-68,68-28
47-28 47-71,71-70,70-75,75-65,65-68,68-28
47-28 47-71,71-70,70-75,75-66,66-68,68-28
47-28 47-71,71-70,70-76,76-65,65-68,68-28
47-28 47-71,71-70,70-76,76-66,66-68,68-28
47-29 47-71,71-69,69-73,73-65,65-68,68-29
47-29 47-71,71-69,69-73,73-66,66-68,68-29
47-29 47-71,71-69,69-74,74-65,65-68,68-29
47-29 47-71,71-69,69-74,74-66,66-68,68-29
47-29 47-71,71-69,69-75,75-65,65-68,68-29
47-29 47-71,71-69,69-75,75-66,66-68,68-29
47-29 47-71,71-69,69-76,76-65,65-68,68-29
47-29 47-71,71-69,69-76,76-66,66-68,68-29
47-29 47-71,71-70,70-73,73-65,65-68,68-29
47-29 47-71,71-70,70-73,73-66,66-68,68-29
47-29 47-71,71-70,70-74,74-65,65-68,68-29
47-29 47-71,71-70,70-74,74-66,66-68,68-29
47-29 47-71,71-70,70-75,75-65,65-68,68-29
47-29 47-71,71-70,70-75,75-66,66-68,68-29
47-29 47-71,71-70,70-76,76-65,65-68,68-29
47-29 47-71,71-70,70-76,76-66,66-68,68-29
47-30 47-71,71-69,69-73,73-65,65-68,68-30
47-30 47-71,71-69,69-73,73-66,66-68,68-30
47-30 47-71,71-69,69-74,74-65,65-68,68-30
47-30 47-71,71-69,69-74,74-66,66-68,68-30
47-30 47-71,71-69,69-75,75-65,65-68,68-30
47-30 47-71,71-69,69-75,75-66,66-68,68-30
47-30 47-71,71-69,69-76,76-65,65-68,68-30
47-30 47-71,71-69,69-76,76-66,66-68,68-30
47-30 47-71,71-70,70-73,73-65,65-68,68-30
47-30 47-71,71-70,70-73,73-66,66-68,68-30
47-30 47-71,71-70,70-74,74-65,65-68,68-30
47-30 47-71,71-70,70-74,74-66,66-68,68-30
47-30 47-71,71-70,70-75,75-65,65-68,68-30
47-30 47-71,71-70,70-75,75-66,66-68,68-30
47-30 47-71,71-70,70-76,76-65,65-68,68-30
47-30 47-71,71-70,70-76,76-66,66-68,68-30
47-31 47-71,71-69,69-73,73-65,65-68,68-31
47-31 47-71,71-69,69-73,73-66,66-68,68-31
47-31 47-71,71-69,69-74,74-65,65-68,68-31
47-31 47-71,71-69,69-74,74-66,66-68,68-31
47-31 47-71,71-69,69-75,75-65,65-68,68-31
47-31 47-71,71-69,69-75,75-66,66-68,68-31
47-31 47-71,71-69,69-76,76-65,65-68,68-31
47-31 47-71,71-69,69-76,76-66,66-68,68-31
47-31 47-71,71-70,70-73,73-65,65-68,68-31
47-31 47-71,71-70,70-73,73-66,66-68,68-31
47-31 47-71,71-70,70-74,74-65,65-68,68-31
47-31 47-71,71-70,70-74,74-66,66-68,68-31
47-31 47-71,71-70,70-75,75-65,65-68,68-31
47-31 47-71,71-70,70-75,75-66,66-68,68-31
47-31 47-71,71-70,70-76,76-65,65-68,68-31
47-31 47-71,71-70,70-76,76-66,66-68,68-31
47-32 47-71,71-69,69-73,73-65,65-68,68-32
47-32 47-71,71-69,69-73,73-66,66-68,68-32
47-32 47-71,71-69,69-74,74-65,65-68,68-32
47-32 47-71,71-69,69-74,74-66,66-68,68-32
47-32 47-71,71-69,69-75,75-65,65-68,68-32
47-32 47-71,71-69,69-75,75-66,66-68,68-32
47-32 47-71,71-69,69-76,76-65,65-68,68-32
47-32 47-71,71-69,69-76,76-66,66-68,68-32
47-32 47-71,71-70,70-73,73-65,65-68,68-32
47-32 47-71,71-70,70-73,73-66,66-68,68-32
47-32 47-71,71-70,70-74,74-65,65-68,68-32
47-32 47-71,71-70,70-74,74-66,66-68,68-32
47-32 47-71,71-70,70-75,75-65,65-68,68-32
47-32 47-71,71-70,70-75,75-66,66-68,68-32
47-32 47-71,71-70,70-76,76-65,65-68,68-32
47-32 47-71,71-70,70-76,76-66,66-68,68-32
47-33 47-71,71-33
47-34 47-71,71-34
47-35 47-71,71-35
47-36 47-71,71-36
47-37 47-71,71-37
47-38 47-71,71-38
47-39 47-71,71-39
47-40 47-71,71-40
47-41 47-71,71-41
47-42 47-71,71-42
47-43 47-71,71-43
47-44 47-71,71-44
47-45 47-71,71-45
47-46 47-71,71-46
47-48 47-71,71-48
47-49 47-71,71-69,69-72,72-49
47-49 47-71,71-70,70-72,72-49
47-50 47-71,71-69,69-72,72-50
47-50 47-71,71-70,70-72,72-50
47-51 47-71,71-69,69-72,72-51
47-51 47-71,71-70,70-72,72-51
47-52 47-71,71-69,69-72,72-52
47-52 47-71,71-70,70-72,72-52
47-53 47-71,71-69,69-72,72-53
47-53 47-71,71-70,70-72,72-53
47-54 47-71,71-69,69-72,72-54
47-54 47-71,71-70,70-72,72-54
47-55 47-71,71-69,69-72,72-55
47-55 47-71,71-70,70-72,72-55
47-56 47-71,71-69,69-72,72-56
47-56 47-71,71-70,70-72,72-56
47-57 47-71,71-69,69-72,72-57
47-57 47-71,71-70,70-72,72-57
47-58 47-71,71-69,69-72,72-58
47-58 47-71,71-70,70-72,72-58
47-59 47-71,71-69,69-72,72-59
47-59 47-71,71-70,70-72,72-59
47-60 47-71,71-69,69-72,72-60
47-60 47-71,71-70,70-72,72-60
47-61 47-71,71-69,69-72,72-61
47-61 47-71,71-70,70-72,72-61
47-62 47-71,71-69,69-72,72-62
47-62 47-71,71-70,70-72,72-62
47-63 47-71,71-69,69-72,72-63
47-63 47-71,71-70,70-72,72-63
47-64 47-71,71-69,69-72,72-64
47-64 47-71,71-70,70-72,72-64
48-1 48-71,71-69,69-73,73-65,65-67,67-1
48-1 48-71,71-69,69-73,73-66,66-67,67-1
48-1 48-71,71-69,69-74,74-65,65-67,67-1
48-1 48-71,71-69,69-74,74-66,66-67,67-1
48-1 48-71,71-69,69-75,75-65,65-67,67-1
48-1 48-71,71-69,69-75,75-66,66-67,67-1
48-1 48-71,71-69,69-76,76-65,65-67,67-1
48-1 48-71,71-69,69-76,76-66,66-67,67-1
48-1 48-71,71-70,70-73,73-65,65-67,67-1
48-1 48-71,71-70,70-73,73-66,66-67,67-1
48-1 48-71,71-70,70-74,74-65,65-67,67-1
48-1 48-71,71-70,70-74,74-66,66-67,67-1
48-1 48-71,71-70,70-75,75-65,65-67,67-1
48-1 48-71,71-70,70-75,75-66,66-67,67-1
48-1 48-71,71-70,70-76,76-65,65-67,67-1
48-1 48-71,71-70,70-76,76-66,66-67,67-1
48-2 48-71,71-69,69-73,73-65,65-67,67-2
48-2 48-71,71-69,69-73,73-66,66-67,67-2
48-2 48-71,71-69,69-74,74-65,65-67,67-2
48-2 48-71,71-69,69-74,74-66,66-67,67-2
48-2 48-71,71-69,69-75,75-65,65-67,67-2
48-2 48-71,71-69,69-75,75-66,66-67,67-2
48-2 48-71,71-69,69-76,76-65,65-67,67-2
48-2 48-71,71-69,69-76,76-66,66-67,67-2
48-2 48-71,71-70,70-73,73-65,65-67,67-2
48-2 48-71,71-70,70-73,73-66,66-67,67-2
48-2 48-71,71-70,70-74,74-65,65-67,67-2
48-2 48-71,71-70,70-74,74-66,66-67,67-2
48-2 48-71,71-70,70-75,75-65,65-67,67-2
48-2 48-71,71-70,70-75,75-66,66-67,67-2
48-2 48-71,71-70,70-76,76-65,65-67,67-2
48-2 48-71,71-70,70-76,76-66,66-67,67-2
48-3 48-71,71-69,69-73,73-65,65-67,67-3
48-3 48-71,71-69,69-73,73-66,66-67,67-3
48-3 48-71,71-69,69-74,74-65,65-67,67-3
48-3 48-71,71-69,69-74,74-66,66-67,67-3
48-3 48-71,71-69,69-75,75-65,65-67,67-3
48-3 48-71,71-69,69-75,75-66,66-67,67-3
48-3 48-71,71-69,69-76,76-65,65-67,67-3
48-3 48-71,71-69,69-76,76-66,66-67,67-3
48-3 48-71,71-70,70-73,73-65,65-67,67-3
48-3 48-71,71-70,70-73,73-66,66-67,67-3
48-3 48-71,71-70,70-74,74-65,65-67,67-3
48-3 48-71,71-70,70-74,74-66,66-67,67-3
48-3 48-71,71-70,70-75,75-65,65-67,67-3
48-3 48-71,71-70,70-75,75-66,66-67,67-3
48-3 48-71,71-70,70-76,76-65,65-67,67-3
48-3 48-71,71-70,70-76,76-66,66-67,67-3
48-4 48-71,71-69,69-73,73-65,65-67,67-4
48-4 48-71,71-69,69-73,73-66,66-67,67-4
48-4 48-71,71-69,69-74,74-65,65-67,67-4
48-4 48-71,71-69,69-74,74-66,66-67,67-4
48-4 48-71,71-69,69-75,75-65,65-67,67-4
48-4 48-71,71-69,69-75,75-66,66-67,67-4
48-4 48-71,71-69,69-76,76-65,65-67,67-4
48-4 48-71,71-69,69-76,76-66,66-67,67-4
48-4 48-71,71-70,70-73,73-65,65-67,67-4
48-4 48-71,71-70,70-73,73-66,66-67,67-4
48-4 48-71,71-70,70-74,74-65,65-67,67-4
48-4 48-71,71-70,70-74,74-66,66-67,67-4
48-4 48-71,71-70,70-75,75-65,65-67,67-4
48-4 48-71,71-70,70-75,75-66,66-67,67-4
48-4 48-71,71-70,70-76,76-65,65-67,67-4
48-4 48-71,71-70,70-76,76-66,66-67,67-4
48-5 48-71,71-69,69-73,73-65,65-67,67-5
48-5 48-71,71-69,69-73,73-66,66-67,67-5
48-5 48-71,71-69,69-74,74-65,65-67,67-5
48-5 48-71,71-69,69-74,74-66,66-67,67-5
48-5 48-71,71-69,69-75,75-65,65-67,67-5
48-5 48-71,71-69,69-75,75-66,66-67,67-5
48-5 48-71,71-69,69-76,76-65,65-67,67-5
48-5 48-71,71-69,69-76,76-66,66-67,67-5
48-5 48-71,71-70,70-73,73-65,65-67,67-5
48-5 48-71,71-70,70-73,73-66,66-67,67-5
48-5 48-71,71-70,70-74,74-65,65-67,67-5
48-5 48-71,71-70,70-74,74-66,66-67,67-5
48-5 48-71,71-70,70-75,75-65,65-67,67-5
48-5 48-71,71-70,70-75,75-66,66-67,67-5
48-5 48-71,71-70,70-76,76-65,65-67,67-5
48-5 48-71,71-70,70-76,76-66,66-67,67-5
48-6 48-71,71-69,69-73,73-65,65-67,67-6
48-6 48-71,71-69,69-73,73-66,66-67,67-6
48-6 48-71,71-69,69-74,74-65,65-67,67-6
48-6 48-71,71-69,69-74,74-66,66-67,67-6
48-6 48-71,71-69,69-75,75-65,65-67,67-6
48-6 48-71,71-69,69-75,75-66,66-67,67-6
48-6 48-71,71-69,69-76,76-65,65-67,67-6
48-6 48-71,71-69,69-76,76-66,66-67,67-6
