1-2 1-65,65-2
50-60 50-71,71-52,52-76,76-60
50-61 50-74,74-58,58-72,72-61
50-61 50-71,71-53,53-77,77-61
50-62 50-74,74-58,58-72,72-62
50-62 50-71,71-54,54-78,78-62
50-63 50-74,74-58,58-72,72-63
50-63 50-71,71-55,55-79,79-63
50-64 50-74,74-58,58-72,72-64
50-64 50-71,71-56,56-80,80-64
51-1 51-75,75-3,3-65,65-1
51-1 51-71,71-49,49-73,73-1
51-2 51-75,75-3,3-65,65-2
51-2 51-71,71-50,50-74,74-2
51-3 51-75,75-3
51-4 51-75,75-3,3-65,65-4
51-4 51-71,71-52,52-76,76-4
51-5 51-75,75-3,3-65,65-5
51-5 51-71,71-53,53-77,77-5
51-6 51-75,75-3,3-65,65-6
51-6 51-71,71-54,54-78,78-6
51-7 51-75,75-3,3-65,65-7
51-7 51-71,71-55,55-79,79-7
51-8 51-75,75-3,3-65,65-8
51-8 51-71,71-56,56-80,80-8
51-9 51-75,75-11,11-66,66-9
51-9 51-71,71-49,49-73,73-9
51-10 51-75,75-11,11-66,66-10
51-10 51-71,71-50,50-74,74-10
51-11 51-75,75-11
51-12 51-75,75-11,11-66,66-12
51-12 51-71,71-52,52-76,76-12
51-13 51-75,75-11,11-66,66-13
51-13 51-71,71-53,53-77,77-13
51-14 51-75,75-11,11-66,66-14
51-14 51-71,71-54,54-78,78-14
51-15 51-75,75-11,11-66,66-15
51-15 51-71,71-55,55-79,79-15
51-16 51-75,75-11,11-66,66-16
51-16 51-71,71-56,56-80,80-16
51-17 51-75,75-19,19-67,67-17
51-17 51-71,71-49,49-73,73-17
51-18 51-75,75-19,19-67,67-18
51-18 51-71,71-50,50-74,74-18
51-19 51-75,75-19
51-20 51-75,75-19,19-67,67-20
51-20 51-71,71-52,52-76,76-20
51-21 51-75,75-19,19-67,67-21
51-21 51-71,71-53,53-77,77-21
51-22 51-75,75-19,19-67,67-22
51-22 51-71,71-54,54-78,78-22
51-23 51-75,75-19,19-67,67-23
51-23 51-71,71-55,55-79,79-23
51-24 51-75,75-19,19-67,67-24
51-24 51-71,71-56,56-80,80-24
51-25 51-75,75-27,27-68,68-25
51-25 51-71,71-49,49-73,73-25
51-26 51-75,75-27,27-68,68-26
51-26 51-71,71-50,50-74,74-26
51-27 51-75,75-27
51-28 51-75,75-27,27-68,68-28
51-28 51-71,71-52,52-76,76-28
51-29 51-75,75-27,27-68,68-29
51-29 51-71,71-53,53-77,77-29
51-30 51-75,75-27,27-68,68-30
51-30 51-71,71-54,54-78,78-30
51-31 51-75,75-27,27-68,68-31
51-31 51-71,71-55,55-79,79-31
51-32 51-75,75-27,27-68,68-32
51-32 51-71,71-56,56-80,80-32
51-33 51-75,75-35,35-69,69-33
51-33 51-71,71-49,49-73,73-33
51-34 51-75,75-35,35-69,69-34
51-34 51-71,71-50,50-74,74-34
51-35 51-75,75-35
51-36 51-75,75-35,35-69,69-36
51-36 51-71,71-52,52-76,76-36
51-37 51-75,75-35,35-69,69-37
51-37 51-71,71-53,53-77,77-37
51-38 51-75,75-35,35-69,69-38
51-38 51-71,71-54,54-78,78-38
51-39 51-75,75-35,35-69,69-39
51-39 51-71,71-55,55-79,79-39
51-40 51-75,75-35,35-69,69-40
51-40 51-71,71-56,56-80,80-40
51-41 51-75,75-43,43-70,70-41
51-41 51-71,71-49,49-73,73-41
51-42 51-75,75-43,43-70,70-42
51-42 51-71,71-50,50-74,74-42
51-43 51-75,75-43
51-44 51-75,75-43,43-70,70-44
51-44 51-71,71-52,52-76,76-44
51-45 51-75,75-43,43-70,70-45
51-45 51-71,71-53,53-77,77-45
51-46 51-75,75-43,43-70,70-46
51-46 51-71,71-54,54-78,78-46
51-47 51-75,75-43,43-70,70-47
51-47 51-71,71-55,55-79,79-47
51-48 51-75,75-43,43-70,70-48
51-48 51-71,71-56,56-80,80-48
51-49 51-71,71-49
51-50 51-71,71-50
51-52 51-71,71-52
51-53 51-71,71-53
51-54 51-71,71-54
51-55 51-71,71-55
51-56 51-71,71-56
51-57 51-75,75-59,59-72,72-57
51-57 51-71,71-49,49-73,73-57
51-58 51-75,75-59,59-72,72-58
51-58 51-71,71-50,50-74,74-58
51-59 51-75,75-59
51-60 51-75,75-59,59-72,72-60
51-60 51-71,71-52,52-76,76-60
51-61 51-75,75-59,59-72,72-61
51-61 51-71,71-53,53-77,77-61
51-62 51-75,75-59,59-72,72-62
51-62 51-71,71-54,54-78,78-62
51-63 51-75,75-59,59-72,72-63
51-63 51-71,71-55,55-79,79-63
51-64 51-75,75-59,59-72,72-64
51-64 51-71,71-56,56-80,80-64
52-1 52-76,76-4,4-65,65-1
52-1 52-71,71-49,49-73,73-1
52-2 52-76,76-4,4-65,65-2
52-2 52-71,71-50,50-74,74-2
52-3 52-76,76-4,4-65,65-3
52-3 52-71,71-51,51-75,75-3
52-4 52-76,76-4
52-5 52-76,76-4,4-65,65-5
52-5 52-71,71-53,53-77,77-5
52-6 52-76,76-4,4-65,65-6
52-6 52-71,71-54,54-78,78-6
52-7 52-76,76-4,4-65,65-7
52-7 52-71,71-55,55-79,79-7
52-8 52-76,76-4,4-65,65-8
52-8 52-71,71-56,56-80,80-8
52-9 52-76,76-12,12-66,66-9
52-9 52-71,71-49,49-73,73-9
52-10 52-76,76-12,12-66,66-10
52-10 52-71,71-50,50-74,74-10
52-11 52-76,76-12,12-66,66-11
52-11 52-71,71-51,51-75,75-11
52-12 52-76,76-12
52-13 52-76,76-12,12-66,66-13
52-13 52-71,71-53,53-77,77-13
52-14 52-76,76-12,12-66,66-14
52-14 52-71,71-54,54-78,78-14
52-15 52-76,76-12,12-66,66-15
52-15 52-71,71-55,55-79,79-15
52-16 52-76,76-12,12-66,66-16
52-16 52-71,71-56,56-80,80-16
52-17 52-76,76-20,20-67,67-17
52-17 52-71,71-49,49-73,73-17
52-18 52-76,76-20,20-67,67-18
52-18 52-71,71-50,50-74,74-18
52-19 52-76,76-20,20-67,67-19
52-19 52-71,71-51,51-75,75-19
52-20 52-76,76-20
52-21 52-76,76-20,20-67,67-21
52-21 52-71,71-53,53-77,77-21
52-22 52-76,76-20,20-67,67-22
52-22 52-71,71-54,54-78,78-22
52-23 52-76,76-20,20-67,67-23
52-23 52-71,71-55,55-79,79-23
52-24 52-76,76-20,20-67,67-24
52-24 52-71,71-56,56-80,80-24
52-25 52-76,76-28,28-68,68-25
52-25 52-71,71-49,49-73,73-25
52-26 52-76,76-28,28-68,68-26
52-26 52-71,71-50,50-74,74-26
52-27 52-76,76-28,28-68,68-27
52-27 52-71,71-51,51-75,75-27
52-28 52-76,76-28
52-29 52-76,76-28,28-68,68-29
52-29 52-71,71-53,53-77,77-29
52-30 52-76,76-28,28-68,68-30
52-30 52-71,71-54,54-78,78-30
52-31 52-76,76-28,28-68,68-31
52-31 52-71,71-55,55-79,79-31
52-32 52-76,76-28,28-68,68-32
52-32 52-71,71-56,56-80,80-32
52-33 52-76,76-36,36-69,69-33
52-33 52-71,71-49,49-73,73-33
52-34 52-76,76-36,36-69,69-34
52-34 52-71,71-50,50-74,74-34
52-35 52-76,76-36,36-69,69-35
52-35 52-71,71-51,51-75,75-35
52-36 52-76,76-36
52-37 52-76,76-36,36-69,69-37
52-37 52-71,71-53,53-77,77-37
52-38 52-76,76-36,36-69,69-38
52-38 52-71,71-54,54-78,78-38
52-39 52-76,76-36,36-69,69-39
52-39 52-71,71-55,55-79,79-39
52-40 52-76,76-36,36-69,69-40
52-40 52-71,71-56,56-80,80-40
52-41 52-76,76-44,44-70,70-41
52-41 52-71,71-49,49-73,73-41
52-42 52-76,76-44,44-70,70-42
52-42 52-71,71-50,50-74,74-42
52-43 52-76,76-44,44-70,70-43
52-43 52-71,71-51,51-75,75-43
52-44 52-76,76-44
52-45 52-76,76-44,44-70,70-45
52-45 52-71,71-53,53-77,77-45
52-46 52-76,76-44,44-70,70-46
52-46 52-71,71-54,54-78,78-46
52-47 52-76,76-44,44-70,70-47
52-47 52-71,71-55,55-79,79-47
52-48 52-76,76-44,44-70,70-48
52-48 52-71,71-56,56-80,80-48
52-49 52-71,71-49
52-50 52-71,71-50
52-51 52-71,71-51
52-53 52-71,71-53
52-54 52-71,71-54
52-55 52-71,71-55
52-56 52-71,71-56
52-57 52-76,76-60,60-72,72-57
52-57 52-71,71-49,49-73,73-57
52-58 52-76,76-60,60-72,72-58
52-58 52-71,71-50,50-74,74-58
52-59 52-76,76-60,60-72,72-59
52-59 52-71,71-51,51-75,75-59
52-60 52-76,76-60
52-61 52-76,76-60,60-72,72-61
52-61 52-71,71-53,53-77,77-61
52-62 52-76,76-60,60-72,72-62
52-62 52-71,71-54,54-78,78-62
52-63 52-76,76-60,60-72,72-63
52-63 52-71,71-55,55-79,79-63
52-64 52-76,76-60,60-72,72-64
52-64 52-71,71-56,56-80,80-64
53-1 53-77,77-5,5-65,65-1
53-1 53-71,71-49,49-73,73-1
53-2 53-77,77-5,5-65,65-2
53-2 53-71,71-50,50-74,74-2
53-3 53-77,77-5,5-65,65-3
53-3 53-71,71-51,51-75,75-3
53-4 53-77,77-5,5-65,65-4
53-4 53-71,71-52,52-76,76-4
53-5 53-77,77-5
53-6 53-77,77-5,5-65,65-6
53-6 53-71,71-54,54-78,78-6
53-7 53-77,77-5,5-65,65-7
53-7 53-71,71-55,55-79,79-7
53-8 53-77,77-5,5-65,65-8
53-8 53-71,71-56,56-80,80-8
53-9 53-77,77-13,13-66,66-9
53-9 53-71,71-49,49-73,73-9
53-10 53-77,77-13,13-66,66-10
53-10 53-71,71-50,50-74,74-10
53-11 53-77,77-13,13-66,66-11
53-11 53-71,71-51,51-75,75-11
53-12 53-77,77-13,13-66,66-12
53-12 53-71,71-52,52-76,76-12
53-13 53-77,77-13
53-14 53-77,77-13,13-66,66-14
53-14 53-71,71-54,54-78,78-14
53-15 53-77,77-13,13-66,66-15
53-15 53-71,71-55,55-79,79-15
53-16 53-77,77-13,13-66,66-16
53-16 53-71,71-56,56-80,80-16
53-17 53-77,77-21,21-67,67-17
53-17 53-71,71-49,49-73,73-17
53-18 53-77,77-21,21-67,67-18
53-18 53-71,71-50,50-74,74-18
53-19 53-77,77-21,21-67,67-19
53-19 53-71,71-51,51-75,75-19
53-20 53-77,77-21,21-67,67-20
53-20 53-71,71-52,52-76,76-20
53-21 53-77,77-21
53-22 53-77,77-21,21-67,67-22
53-22 53-71,71-54,54-78,78-22
53-23 53-77,77-21,21-67,67-23
53-23 53-71,71-55,55-79,79-23
53-24 53-77,77-21,21-67,67-24
53-24 53-71,71-56,56-80,80-24
53-25 53-77,77-29,29-68,68-25
53-25 53-71,71-49,49-73,73-25
53-26 53-77,77-29,29-68,68-26
53-26 53-71,71-50,50-74,74-26
53-27 53-77,77-29,29-68,68-27
53-27 53-71,71-51,51-75,75-27
53-28 53-77,77-29,29-68,68-28
53-28 53-71,71-52,52-76,76-28
53-29 53-77,77-29
53-30 53-77,77-29,29-68,68-30
53-30 53-71,71-54,54-78,78-30
53-31 53-77,77-29,29-68,68-31
53-31 53-71,71-55,55-79,79-31
53-32 53-77,77-29,29-68,68-32
53-32 53-71,71-56,56-80,80-32
53-33 53-77,77-37,37-69,69-33
53-33 53-71,71-49,49-73,73-33
53-34 53-77,77-37,37-69,69-34
53-34 53-71,71-50,50-74,74-34
53-35 53-77,77-37,37-69,69-35
53-35 53-71,71-51,51-75,75-35
53-36 53-77,77-37,37-69,69-36
53-36 53-71,71-52,52-76,76-36
53-37 53-77,77-37
53-38 53-77,77-37,37-69,69-38
53-38 53-71,71-54,54-78,78-38
53-39 53-77,77-37,37-69,69-39
53-39 53-71,71-55,55-79,79-39
53-40 53-77,77-37,37-69,69-40
53-40 53-71,71-56,56-80,80-40
53-41 53-77,77-45,45-70,70-41
53-41 53-71,71-49,49-73,73-41
53-42 53-77,77-45,45-70,70-42
53-42 53-71,71-50,50-74,74-42
53-43 53-77,77-45,45-70,70-43
53-43 53-71,71-51,51-75,75-43
53-44 53-77,77-45,45-70,70-44
53-44 53-71,71-52,52-76,76-44
53-45 53-77,77-45
53-46 53-77,77-45,45-70,70-46
53-46 53-71,71-54,54-78,78-46
53-47 53-77,77-45,45-70,70-47
53-47 53-71,71-55,55-79,79-47
53-48 53-77,77-45,45-70,70-48
53-48 53-71,71-56,56-80,80-48
53-49 53-71,71-49
53-50 53-71,71-50
53-51 53-71,71-51
53-52 53-71,71-52
53-54 53-71,71-54
53-55 53-71,71-55
53-56 53-71,71-56
53-57 53-77,77-61,61-72,72-57
53-57 53-71,71-49,49-73,73-57
53-58 53-77,77-61,61-72,72-58
53-58 53-71,71-50,50-74,74-58
53-59 53-77,77-61,61-72,72-59
53-59 53-71,71-51,51-75,75-59
53-60 53-77,77-61,61-72,72-60
53-60 53-71,71-52,52-76,76-60
53-61 53-77,77-61
53-62 53-77,77-61,61-72,72-62
53-62 53-71,71-54,54-78,78-62
53-63 53-77,77-61,61-72,72-63
53-63 53-71,71-55,55-79,79-63
53-64 53-77,77-61,61-72,72-64
53-64 53-71,71-56,56-80,80-64
54-1 54-78,78-6,6-65,65-1
54-1 54-71,71-49,49-73,73-1
54-2 54-78,78-6,6-65,65-2
54-2 54-71,71-50,50-74,74-2
54-3 54-78,78-6,6-65,65-3
54-3 54-71,71-51,51-75,75-3
54-4 54-78,78-6,6-65,65-4
54-4 54-71,71-52,52-76,76-4
54-5 54-78,78-6,6-65,65-5
54-5 54-71,71-53,53-77,77-5
54-6 54-78,78-6
54-7 54-78,78-6,6-65,65-7
54-7 54-71,71-55,55-79,79-7
54-8 54-78,78-6,6-65,65-8
54-8 54-71,71-56,56-80,80-8
54-9 54-78,78-14,14-66,66-9
54-9 54-71,71-49,49-73,73-9
54-10 54-78,78-14,14-66,66-10
54-10 54-71,71-50,50-74,74-10
54-11 54-78,78-14,14-66,66-11
54-11 54-71,71-51,51-75,75-11
54-12 54-78,78-14,14-66,66-12
54-12 54-71,71-52,52-76,76-12
54-13 54-78,78-14,14-66,66-13
54-13 54-71,71-53,53-77,77-13
54-14 54-78,78-14
54-15 54-78,78-14,14-66,66-15
54-15 54-71,71-55,55-79,79-15
54-16 54-78,78-14,14-66,66-16
54-16 54-71,71-56,56-80,80-16
54-17 54-78,78-22,22-67,67-17
54-17 54-71,71-49,49-73,73-17
54-18 54-78,78-22,22-67,67-18
54-18 54-71,71-50,50-74,74-18
54-19 54-78,78-22,22-67,67-19
54-19 54-71,71-51,51-75,75-19
54-20 54-78,78-22,22-67,67-20
54-20 54-71,71-52,52-76,76-20
54-21 54-78,78-22,22-67,67-21
54-21 54-71,71-53,53-77,77-21
54-22 54-78,78-22
54-23 54-78,78-22,22-67,67-23
54-23 54-71,71-55,55-79,79-23
54-24 54-78,78-22,22-67,67-24
54-24 54-71,71-56,56-80,80-24
54-25 54-78,78-30,30-68,68-25
54-25 54-71,71-49,49-73,73-25
54-26 54-78,78-30,30-68,68-26
54-26 54-71,71-50,50-74,74-26
54-27 54-78,78-30,30-68,68-27
54-27 54-71,71-51,51-75,75-27
54-28 54-78,78-30,30-68,68-28
54-28 54-71,71-52,52-76,76-28
54-29 54-78,78-30,30-68,68-29
54-29 54-71,71-53,53-77,77-29
54-30 54-78,78-30
54-31 54-78,78-30,30-68,68-31
54-31 54-71,71-55,55-79,79-31
54-32 54-78,78-30,30-68,68-32
54-32 54-71,71-56,56-80,80-32
54-33 54-78,78-38,38-69,69-33
54-33 54-71,71-49,49-73,73-33
54-34 54-78,78-38,38-69,69-34
54-34 54-71,71-50,50-74,74-34
54-35 54-78,78-38,38-69,69-35
54-35 54-71,71-51,51-75,75-35
54-36 54-78,78-38,38-69,69-36
54-36 54-71,71-52,52-76,76-36
54-37 54-78,78-38,38-69,69-37
54-37 54-71,71-53,53-77,77-37
54-38 54-78,78-38
54-39 54-78,78-38,38-69,69-39
54-39 54-71,71-55,55-79,79-39
54-40 54-78,78-38,38-69,69-40
54-40 54-71,71-56,56-80,80-40
54-41 54-78,78-46,46-70,70-41
54-41 54-71,71-49,49-73,73-41
54-42 54-78,78-46,46-70,70-42
54-42 54-71,71-50,50-74,74-42
54-43 54-78,78-46,46-70,70-43
54-43 54-71,71-51,51-75,75-43
54-44 54-78,78-46,46-70,70-44
54-44 54-71,71-52,52-76,76-44
54-45 54-78,78-46,46-70,70-45
54-45 54-71,71-53,53-77,77-45
54-46 54-78,78-46
54-47 54-78,78-46,46-70,70-47
54-47 54-71,71-55,55-79,79-47
54-48 54-78,78-46,46-70,70-48
54-48 54-71,71-56,56-80,80-48
54-49 54-71,71-49
54-50 54-71,71-50
54-51 54-71,71-51
54-52 54-71,71-52
54-53 54-71,71-53
54-55 54-71,71-55
54-56 54-71,71-56
54-57 54-78,78-62,62-72,72-57
54-57 54-71,71-49,49-73,73-57
54-58 54-78,78-62,62-72,72-58
54-58 54-71,71-50,50-74,74-58
54-59 54-78,78-62,62-72,72-59
54-59 54-71,71-51,51-75,75-59
54-60 54-78,78-62,62-72,72-60
54-60 54-71,71-52,52-76,76-60
54-61 54-78,78-62,62-72,72-61
54-61 54-71,71-53,53-77,77-61
54-62 54-78,78-62
54-63 54-78,78-62,62-72,72-63
54-63 54-71,71-55,55-79,79-63
54-64 54-78,78-62,62-72,72-64
54-64 54-71,71-56,56-80,80-64
55-1 55-79,79-7,7-65,65-1
55-1 55-71,71-49,49-73,73-1
55-2 55-79,79-7,7-65,65-2
55-2 55-71,71-50,50-74,74-2
55-3 55-79,79-7,7-65,65-3
55-3 55-71,71-51,51-75,75-3
55-4 55-79,79-7,7-65,65-4
55-4 55-71,71-52,52-76,76-4
55-5 55-79,79-7,7-65,65-5
55-5 55-71,71-53,53-77,77-5
55-6 55-79,79-7,7-65,65-6
55-6 55-71,71-54,54-78,78-6
55-7 55-79,79-7
55-8 55-79,79-7,7-65,65-8
55-8 55-71,71-56,56-80,80-8
55-9 55-79,79-15,15-66,66-9
55-9 55-71,71-49,49-73,73-9
55-10 55-79,79-15,15-66,66-10
55-10 55-71,71-50,50-74,74-10
55-11 55-79,79-15,15-66,66-11
55-11 55-71,71-51,51-75,75-11
55-12 55-79,79-15,15-66,66-12
55-12 55-71,71-52,52-76,76-12
55-13 55-79,79-15,15-66,66-13
55-13 55-71,71-53,53-77,77-13
55-14 55-79,79-15,15-66,66-14
55-14 55-71,71-54,54-78,78-14
55-15 55-79,79-15
55-16 55-79,79-15,15-66,66-16
55-16 55-71,71-56,56-80,80-16
55-17 55-79,79-23,23-67,67-17
55-17 55-71,71-49,49-73,73-17
55-18 55-79,79-23,23-67,67-18
55-18 55-71,71-50,50-74,74-18
55-19 55-79,79-23,23-67,67-19
55-19 55-71,71-51,51-75,75-19
55-20 55-79,79-23,23-67,67-20
55-20 55-71,71-52,52-76,76-20
55-21 55-79,79-23,23-67,67-21
55-21 55-71,71-53,53-77,77-21
55-22 55-79,79-23,23-67,67-22
55-22 55-71,71-54,54-78,78-22
55-23 55-79,79-23
55-24 55-79,79-23,23-67,67-24
55-24 55-71,71-56,56-80,80-24
55-25 55-79,79-31,31-68,68-25
55-25 55-71,71-49,49-73,73-25
55-26 55-79,79-31,31-68,68-26
55-26 55-71,71-50,50-74,74-26
55-27 55-79,79-31,31-68,68-27
55-27 55-71,71-51,51-75,75-27
55-28 55-79,79-31,31-68,68-28
55-28 55-71,71-52,52-76,76-28
55-29 55-79,79-31,31-68,68-29
55-29 55-71,71-53,53-77,77-29
55-30 55-79,79-31,31-68,68-30
55-30 55-71,71-54,54-78,78-30
55-31 55-79,79-31
55-32 55-79,79-31,31-68,68-32
55-32 55-71,71-56,56-80,80-32
55-33 55-79,79-39,39-69,69-33
55-33 55-71,71-49,49-73,73-33
55-34 55-79,79-39,39-69,69-34
55-34 55-71,71-50,50-74,74-34
55-35 55-79,79-39,39-69,69-35
55-35 55-71,71-51,51-75,75-35
55-36 55-79,79-39,39-69,69-36
55-36 55-71,71-52,52-76,76-36
55-37 55-79,79-39,39-69,69-37
55-37 55-71,71-53,53-77,77-37
55-38 55-79,79-39,39-69,69-38
55-38 55-71,71-54,54-78,78-38
55-39 55-79,79-39
55-40 55-79,79-39,39-69,69-40
55-40 55-71,71-56,56-80,80-40
55-41 55-79,79-47,47-70,70-41
55-41 55-71,71-49,49-73,73-41
55-42 55-79,79-47,47-70,70-42
55-42 55-71,71-50,50-74,74-42
55-43 55-79,79-47,47-70,70-43
55-43 55-71,71-51,51-75,75-43
55-44 55-79,79-47,47-70,70-44
55-44 55-71,71-52,52-76,76-44
55-45 55-79,79-47,47-70,70-45
55-45 55-71,71-53,53-77,77-45
55-46 55-79,79-47,47-70,70-46
55-46 55-71,71-54,54-78,78-46
55-47 55-79,79-47
55-48 55-79,79-47,47-70,70-48
55-48 55-71,71-56,56-80,80-48
55-49 55-71,71-49
55-50 55-71,71-50
55-51 55-71,71-51
55-52 55-71,71-52
55-53 55-71,71-53
55-54 55-71,71-54
55-56 55-71,71-56
55-57 55-79,79-63,63-72,72-57
55-57 55-71,71-49,49-73,73-57
55-58 55-79,79-63,63-72,72-58
55-58 55-71,71-50,50-74,74-58
55-59 55-79,79-63,63-72,72-59
55-59 55-71,71-51,51-75,75-59
55-60 55-79,79-63,63-72,72-60
55-60 55-71,71-52,52-76,76-60
55-61 55-79,79-63,63-72,72-61
55-61 55-71,71-53,53-77,77-61
55-62 55-79,79-63,63-72,72-62
55-62 55-71,71-54,54-78,78-62
55-63 55-79,79-63
55-64 55-79,79-63,63-72,72-64
55-64 55-71,71-56,56-80,80-64
56-1 56-80,80-8,8-65,65-1
56-1 56-71,71-49,49-73,73-1
56-2 56-80,80-8,8-65,65-2
56-2 56-71,71-50,50-74,74-2
56-3 56-80,80-8,8-65,65-3
56-3 56-71,71-51,51-75,75-3
56-4 56-80,80-8,8-65,65-4
56-4 56-71,71-52,52-76,76-4
56-5 56-80,80-8,8-65,65-5
56-5 56-71,71-53,53-77,77-5
56-6 56-80,80-8,8-65,65-6
56-6 56-71,71-54,54-78,78-6
56-7 56-80,80-8,8-65,65-7
56-7 56-71,71-55,55-79,79-7
56-8 56-80,80-8
56-9 56-80,80-16,16-66,66-9
56-9 56-71,71-49,49-73,73-9
56-10 56-80,80-16,16-66,66-10
56-10 56-71,71-50,50-74,74-10
56-11 56-80,80-16,16-66,66-11
56-11 56-71,71-51,51-75,75-11
56-12 56-80,80-16,16-66,66-12
56-12 56-71,71-52,52-76,76-12
56-13 56-80,80-16,16-66,66-13
56-13 56-71,71-53,53-77,77-13
56-14 56-80,80-16,16-66,66-14
56-14 56-71,71-54,54-78,78-14
56-15 56-80,80-16,16-66,66-15
56-15 56-71,71-55,55-79,79-15
56-16 56-80,80-16
56-17 56-80,80-24,24-67,67-17
56-17 56-71,71-49,49-73,73-17
56-18 56-80,80-24,24-67,67-18
56-18 56-71,71-50,50-74,74-18
56-19 56-80,80-24,24-67,67-19
56-19 56-71,71-51,51-75,75-19
56-20 56-80,80-24,24-67,67-20
56-20 56-71,71-52,52-76,76-20
56-21 56-80,80-24,24-67,67-21
56-21 56-71,71-53,53-77,77-21
56-22 56-80,80-24,24-67,67-22
56-22 56-71,71-54,54-78,78-22
56-23 56-80,80-24,24-67,67-23
56-23 56-71,71-55,55-79,79-23
56-24 56-80,80-24
56-25 56-80,80-32,32-68,68-25
56-25 56-71,71-49,49-73,73-25
56-26 56-80,80-32,32-68,68-26
56-26 56-71,71-50,50-74,74-26
56-27 56-80,80-32,32-68,68-27
56-27 56-71,71-51,51-75,75-27
56-28 56-80,80-32,32-68,68-28
56-28 56-71,71-52,52-76,76-28
56-29 56-80,80-32,32-68,68-29
56-29 56-71,71-53,53-77,77-29
56-30 56-80,80-32,32-68,68-30
56-30 56-71,71-54,54-78,78-30
56-31 56-80,80-32,32-68,68-31
56-31 56-71,71-55,55-79,79-31
56-32 56-80,80-32
56-33 56-80,80-40,40-69,69-33
56-33 56-71,71-49,49-73,73-33
56-34 56-80,80-40,40-69,69-34
56-34 56-71,71-50,50-74,74-34
56-35 56-80,80-40,40-69,69-35
56-35 56-71,71-51,51-75,75-35
56-36 56-80,80-40,40-69,69-36
56-36 56-71,71-52,52-76,76-36
56-37 56-80,80-40,40-69,69-37
56-37 56-71,71-53,53-77,77-37
56-38 56-80,80-40,40-69,69-38
56-38 56-71,71-54,54-78,78-38
56-39 56-80,80-40,40-69,69-39
56-39 56-71,71-55,55-79,79-39
56-40 56-80,80-40
56-41 56-80,80-48,48-70,70-41
56-41 56-71,71-49,49-73,73-41
56-42 56-80,80-48,48-70,70-42
56-42 56-71,71-50,50-74,74-42
56-43 56-80,80-48,48-70,70-43
56-43 56-71,71-51,51-75,75-43
56-44 56-80,80-48,48-70,70-44
56-44 56-71,71-52,52-76,76-44
56-45 56-80,80-48,48-70,70-45
56-45 56-71,71-53,53-77,77-45
56-46 56-80,80-48,48-70,70-46
56-46 56-71,71-54,54-78,78-46
56-47 56-80,80-48,48-70,70-47
56-47 56-71,71-55,55-79,79-47
56-48 56-80,80-48
56-49 56-71,71-49
56-50 56-71,71-50
56-51 56-71,71-51
56-52 56-71,71-52
56-53 56-71,71-53
56-54 56-71,71-54
56-55 56-71,71-55
56-57 56-80,80-64,64-72,72-57
56-57 56-71,71-49,49-73,73-57
56-58 56-80,80-64,64-72,72-58
56-58 56-71,71-50,50-74,74-58
56-59 56-80,80-64,64-72,72-59
56-59 56-71,71-51,51-75,75-59
56-60 56-80,80-64,64-72,72-60
56-60 56-71,71-52,52-76,76-60
56-61 56-80,80-64,64-72,72-61
56-61 56-71,71-53,53-77,77-61
56-62 56-80,80-64,64-72,72-62
56-62 56-71,71-54,54-78,78-62
56-63 56-80,80-64,64-72,72-63
56-63 56-71,71-55,55-79,79-63
56-64 56-80,80-64
57-1 57-73,73-1
57-2 57-72,72-58,58-74,74-2
57-2 57-73,73-1,1-65,65-2
57-3 57-72,72-59,59-75,75-3
57-3 57-73,73-1,1-65,65-3
57-4 57-72,72-60,60-76,76-4
57-4 57-73,73-1,1-65,65-4
57-5 57-72,72-61,61-77,77-5
57-5 57-73,73-1,1-65,65-5
57-6 57-72,72-62,62-78,78-6
57-6 57-73,73-1,1-65,65-6
57-7 57-72,72-63,63-79,79-7
57-7 57-73,73-1,1-65,65-7
57-8 57-72,72-64,64-80,80-8
57-8 57-73,73-1,1-65,65-8
57-9 57-73,73-9
57-10 57-72,72-58,58-74,74-10
57-10 57-73,73-9,9-66,66-10
57-11 57-72,72-59,59-75,75-11
57-11 57-73,73-9,9-66,66-11
57-12 57-72,72-60,60-76,76-12
57-12 57-73,73-9,9-66,66-12
57-13 57-72,72-61,61-77,77-13
57-13 57-73,73-9,9-66,66-13
57-14 57-72,72-62,62-78,78-14
57-14 57-73,73-9,9-66,66-14
57-15 57-72,72-63,63-79,79-15
57-15 57-73,73-9,9-66,66-15
57-16 57-72,72-64,64-80,80-16
57-16 57-73,73-9,9-66,66-16
57-17 57-73,73-17
57-18 57-72,72-58,58-74,74-18
57-18 57-73,73-17,17-67,67-18
57-19 57-72,72-59,59-75,75-19
57-19 57-73,73-17,17-67,67-19
57-20 57-72,72-60,60-76,76-20
57-20 57-73,73-17,17-67,67-20
57-21 57-72,72-61,61-77,77-21
57-21 57-73,73-17,17-67,67-21
57-22 57-72,72-62,62-78,78-22
57-22 57-73,73-17,17-67,67-22
57-23 57-72,72-63,63-79,79-23
57-23 57-73,73-17,17-67,67-23
57-24 57-72,72-64,64-80,80-24
57-24 57-73,73-17,17-67,67-24
57-25 57-73,73-25
57-26 57-72,72-58,58-74,74-26
57-26 57-73,73-25,25-68,68-26
57-27 57-72,72-59,59-75,75-27
57-27 57-73,73-25,25-68,68-27
57-28 57-72,72-60,60-76,76-28
57-28 57-73,73-25,25-68,68-28
57-29 57-72,72-61,61-77,77-29
