1-2 1-67,67-2
33-41 33-75,75-73,73-76,76-41
33-41 33-75,75-74,74-76,76-41
33-42 33-75,75-73,73-76,76-42
33-42 33-75,75-74,74-76,76-42
33-43 33-75,75-73,73-76,76-43
33-43 33-75,75-74,74-76,76-43
33-44 33-75,75-73,73-76,76-44
33-44 33-75,75-74,74-76,76-44
33-45 33-75,75-73,73-76,76-45
33-45 33-75,75-74,74-76,76-45
33-46 33-75,75-73,73-76,76-46
33-46 33-75,75-74,74-76,76-46
33-47 33-75,75-73,73-76,76-47
33-47 33-75,75-74,74-76,76-47
33-48 33-75,75-73,73-76,76-48
33-48 33-75,75-74,74-76,76-48
33-49 33-75,75-73,73-81,81-77,77-79,79-49
33-49 33-75,75-73,73-83,83-77,77-79,79-49
33-49 33-75,75-74,74-84,84-78,78-79,79-49
33-49 33-75,75-74,74-82,82-78,78-79,79-49
33-50 33-75,75-73,73-81,81-77,77-79,79-50
33-50 33-75,75-73,73-83,83-77,77-79,79-50
33-50 33-75,75-74,74-84,84-78,78-79,79-50
33-50 33-75,75-74,74-82,82-78,78-79,79-50
33-51 33-75,75-73,73-81,81-77,77-79,79-51
33-51 33-75,75-73,73-83,83-77,77-79,79-51
33-51 33-75,75-74,74-84,84-78,78-79,79-51
33-51 33-75,75-74,74-82,82-78,78-79,79-51
33-52 33-75,75-73,73-81,81-77,77-79,79-52
33-52 33-75,75-73,73-83,83-77,77-79,79-52
33-52 33-75,75-74,74-84,84-78,78-79,79-52
33-52 33-75,75-74,74-82,82-78,78-79,79-52
33-53 33-75,75-73,73-81,81-77,77-79,79-53
33-53 33-75,75-73,73-83,83-77,77-79,79-53
33-53 33-75,75-74,74-84,84-78,78-79,79-53
33-53 33-75,75-74,74-82,82-78,78-79,79-53
33-54 33-75,75-73,73-81,81-77,77-79,79-54
33-54 33-75,75-73,73-83,83-77,77-79,79-54
33-54 33-75,75-74,74-84,84-78,78-79,79-54
33-54 33-75,75-74,74-82,82-78,78-79,79-54
33-55 33-75,75-73,73-81,81-77,77-79,79-55
33-55 33-75,75-73,73-83,83-77,77-79,79-55
33-55 33-75,75-74,74-84,84-78,78-79,79-55
33-55 33-75,75-74,74-82,82-78,78-79,79-55
33-56 33-75,75-73,73-81,81-77,77-79,79-56
33-56 33-75,75-73,73-83,83-77,77-79,79-56
33-56 33-75,75-74,74-84,84-78,78-79,79-56
33-56 33-75,75-74,74-82,82-78,78-79,79-56
33-57 33-75,75-73,73-81,81-77,77-80,80-57
33-57 33-75,75-73,73-83,83-77,77-80,80-57
33-57 33-75,75-74,74-84,84-78,78-80,80-57
33-57 33-75,75-74,74-82,82-78,78-80,80-57
33-58 33-75,75-73,73-81,81-77,77-80,80-58
33-58 33-75,75-73,73-83,83-77,77-80,80-58
33-58 33-75,75-74,74-84,84-78,78-80,80-58
33-58 33-75,75-74,74-82,82-78,78-80,80-58
33-59 33-75,75-73,73-81,81-77,77-80,80-59
33-59 33-75,75-73,73-83,83-77,77-80,80-59
33-59 33-75,75-74,74-84,84-78,78-80,80-59
33-59 33-75,75-74,74-82,82-78,78-80,80-59
33-60 33-75,75-73,73-81,81-77,77-80,80-60
33-60 33-75,75-73,73-83,83-77,77-80,80-60
33-60 33-75,75-74,74-84,84-78,78-80,80-60
33-60 33-75,75-74,74-82,82-78,78-80,80-60
33-61 33-75,75-73,73-81,81-77,77-80,80-61
33-61 33-75,75-73,73-83,83-77,77-80,80-61
33-61 33-75,75-74,74-84,84-78,78-80,80-61
33-61 33-75,75-74,74-82,82-78,78-80,80-61
33-62 33-75,75-73,73-81,81-77,77-80,80-62
33-62 33-75,75-73,73-83,83-77,77-80,80-62
33-62 33-75,75-74,74-84,84-78,78-80,80-62
33-62 33-75,75-74,74-82,82-78,78-80,80-62
33-63 33-75,75-73,73-81,81-77,77-80,80-63
33-63 33-75,75-73,73-83,83-77,77-80,80-63
33-63 33-75,75-74,74-84,84-78,78-80,80-63
33-63 33-75,75-74,74-82,82-78,78-80,80-63
33-64 33-75,75-73,73-81,81-77,77-80,80-64
33-64 33-75,75-73,73-83,83-77,77-80,80-64
33-64 33-75,75-74,74-84,84-78,78-80,80-64
33-64 33-75,75-74,74-82,82-78,78-80,80-64
34-1 34-75,75-73,73-81,81-65,65-67,67-1
34-1 34-75,75-73,73-83,83-65,65-67,67-1
34-1 34-75,75-74,74-84,84-66,66-67,67-1
34-1 34-75,75-74,74-82,82-66,66-67,67-1
34-2 34-75,75-73,73-81,81-65,65-67,67-2
34-2 34-75,75-73,73-83,83-65,65-67,67-2
34-2 34-75,75-74,74-84,84-66,66-67,67-2
34-2 34-75,75-74,74-82,82-66,66-67,67-2
34-3 34-75,75-73,73-81,81-65,65-67,67-3
34-3 34-75,75-73,73-83,83-65,65-67,67-3
34-3 34-75,75-74,74-84,84-66,66-67,67-3
34-3 34-75,75-74,74-82,82-66,66-67,67-3
34-4 34-75,75-73,73-81,81-65,65-67,67-4
34-4 34-75,75-73,73-83,83-65,65-67,67-4
34-4 34-75,75-74,74-84,84-66,66-67,67-4
34-4 34-75,75-74,74-82,82-66,66-67,67-4
34-5 34-75,75-73,73-81,81-65,65-67,67-5
34-5 34-75,75-73,73-83,83-65,65-67,67-5
34-5 34-75,75-74,74-84,84-66,66-67,67-5
34-5 34-75,75-74,74-82,82-66,66-67,67-5
34-6 34-75,75-73,73-81,81-65,65-67,67-6
34-6 34-75,75-73,73-83,83-65,65-67,67-6
34-6 34-75,75-74,74-84,84-66,66-67,67-6
34-6 34-75,75-74,74-82,82-66,66-67,67-6
34-7 34-75,75-73,73-81,81-65,65-67,67-7
34-7 34-75,75-73,73-83,83-65,65-67,67-7
34-7 34-75,75-74,74-84,84-66,66-67,67-7
34-7 34-75,75-74,74-82,82-66,66-67,67-7
34-8 34-75,75-73,73-81,81-65,65-67,67-8
34-8 34-75,75-73,73-83,83-65,65-67,67-8
34-8 34-75,75-74,74-84,84-66,66-67,67-8
34-8 34-75,75-74,74-82,82-66,66-67,67-8
34-9 34-75,75-73,73-81,81-65,65-68,68-9
34-9 34-75,75-73,73-83,83-65,65-68,68-9
34-9 34-75,75-74,74-84,84-66,66-68,68-9
34-9 34-75,75-74,74-82,82-66,66-68,68-9
34-10 34-75,75-73,73-81,81-65,65-68,68-10
34-10 34-75,75-73,73-83,83-65,65-68,68-10
34-10 34-75,75-74,74-84,84-66,66-68,68-10
34-10 34-75,75-74,74-82,82-66,66-68,68-10
34-11 34-75,75-73,73-81,81-65,65-68,68-11
34-11 34-75,75-73,73-83,83-65,65-68,68-11
34-11 34-75,75-74,74-84,84-66,66-68,68-11
34-11 34-75,75-74,74-82,82-66,66-68,68-11
34-12 34-75,75-73,73-81,81-65,65-68,68-12
34-12 34-75,75-73,73-83,83-65,65-68,68-12
34-12 34-75,75-74,74-84,84-66,66-68,68-12
34-12 34-75,75-74,74-82,82-66,66-68,68-12
34-13 34-75,75-73,73-81,81-65,65-68,68-13
34-13 34-75,75-73,73-83,83-65,65-68,68-13
34-13 34-75,75-74,74-84,84-66,66-68,68-13
34-13 34-75,75-74,74-82,82-66,66-68,68-13
34-14 34-75,75-73,73-81,81-65,65-68,68-14
34-14 34-75,75-73,73-83,83-65,65-68,68-14
34-14 34-75,75-74,74-84,84-66,66-68,68-14
34-14 34-75,75-74,74-82,82-66,66-68,68-14
34-15 34-75,75-73,73-81,81-65,65-68,68-15
34-15 34-75,75-73,73-83,83-65,65-68,68-15
34-15 34-75,75-74,74-84,84-66,66-68,68-15
34-15 34-75,75-74,74-82,82-66,66-68,68-15
34-16 34-75,75-73,73-81,81-65,65-68,68-16
34-16 34-75,75-73,73-83,83-65,65-68,68-16
34-16 34-75,75-74,74-84,84-66,66-68,68-16
34-16 34-75,75-74,74-82,82-66,66-68,68-16
34-17 34-75,75-73,73-81,81-69,69-71,71-17
34-17 34-75,75-73,73-83,83-69,69-71,71-17
34-17 34-75,75-74,74-84,84-70,70-71,71-17
34-17 34-75,75-74,74-82,82-70,70-71,71-17
34-18 34-75,75-73,73-81,81-69,69-71,71-18
34-18 34-75,75-73,73-83,83-69,69-71,71-18
34-18 34-75,75-74,74-84,84-70,70-71,71-18
34-18 34-75,75-74,74-82,82-70,70-71,71-18
34-19 34-75,75-73,73-81,81-69,69-71,71-19
34-19 34-75,75-73,73-83,83-69,69-71,71-19
34-19 34-75,75-74,74-84,84-70,70-71,71-19
34-19 34-75,75-74,74-82,82-70,70-71,71-19
34-20 34-75,75-73,73-81,81-69,69-71,71-20
34-20 34-75,75-73,73-83,83-69,69-71,71-20
34-20 34-75,75-74,74-84,84-70,70-71,71-20
34-20 34-75,75-74,74-82,82-70,70-71,71-20
34-21 34-75,75-73,73-81,81-69,69-71,71-21
34-21 34-75,75-73,73-83,83-69,69-71,71-21
34-21 34-75,75-74,74-84,84-70,70-71,71-21
34-21 34-75,75-74,74-82,82-70,70-71,71-21
34-22 34-75,75-73,73-81,81-69,69-71,71-22
34-22 34-75,75-73,73-83,83-69,69-71,71-22
34-22 34-75,75-74,74-84,84-70,70-71,71-22
34-22 34-75,75-74,74-82,82-70,70-71,71-22
34-23 34-75,75-73,73-81,81-69,69-71,71-23
34-23 34-75,75-73,73-83,83-69,69-71,71-23
34-23 34-75,75-74,74-84,84-70,70-71,71-23
34-23 34-75,75-74,74-82,82-70,70-71,71-23
34-24 34-75,75-73,73-81,81-69,69-71,71-24
34-24 34-75,75-73,73-83,83-69,69-71,71-24
34-24 34-75,75-74,74-84,84-70,70-71,71-24
34-24 34-75,75-74,74-82,82-70,70-71,71-24
34-25 34-75,75-73,73-81,81-69,69-72,72-25
34-25 34-75,75-73,73-83,83-69,69-72,72-25
34-25 34-75,75-74,74-84,84-70,70-72,72-25
34-25 34-75,75-74,74-82,82-70,70-72,72-25
34-26 34-75,75-73,73-81,81-69,69-72,72-26
34-26 34-75,75-73,73-83,83-69,69-72,72-26
34-26 34-75,75-74,74-84,84-70,70-72,72-26
34-26 34-75,75-74,74-82,82-70,70-72,72-26
34-27 34-75,75-73,73-81,81-69,69-72,72-27
34-27 34-75,75-73,73-83,83-69,69-72,72-27
34-27 34-75,75-74,74-84,84-70,70-72,72-27
34-27 34-75,75-74,74-82,82-70,70-72,72-27
34-28 34-75,75-73,73-81,81-69,69-72,72-28
34-28 34-75,75-73,73-83,83-69,69-72,72-28
34-28 34-75,75-74,74-84,84-70,70-72,72-28
34-28 34-75,75-74,74-82,82-70,70-72,72-28
34-29 34-75,75-73,73-81,81-69,69-72,72-29
34-29 34-75,75-73,73-83,83-69,69-72,72-29
34-29 34-75,75-74,74-84,84-70,70-72,72-29
34-29 34-75,75-74,74-82,82-70,70-72,72-29
34-30 34-75,75-73,73-81,81-69,69-72,72-30
34-30 34-75,75-73,73-83,83-69,69-72,72-30
34-30 34-75,75-74,74-84,84-70,70-72,72-30
34-30 34-75,75-74,74-82,82-70,70-72,72-30
34-31 34-75,75-73,73-81,81-69,69-72,72-31
34-31 34-75,75-73,73-83,83-69,69-72,72-31
34-31 34-75,75-74,74-84,84-70,70-72,72-31
34-31 34-75,75-74,74-82,82-70,70-72,72-31
34-32 34-75,75-73,73-81,81-69,69-72,72-32
34-32 34-75,75-73,73-83,83-69,69-72,72-32
34-32 34-75,75-74,74-84,84-70,70-72,72-32
34-32 34-75,75-74,74-82,82-70,70-72,72-32
34-33 34-75,75-33
34-35 34-75,75-35
34-36 34-75,75-36
34-37 34-75,75-37
34-38 34-75,75-38
34-39 34-75,75-39
34-40 34-75,75-40
34-41 34-75,75-73,73-76,76-41
34-41 34-75,75-74,74-76,76-41
34-42 34-75,75-73,73-76,76-42
34-42 34-75,75-74,74-76,76-42
34-43 34-75,75-73,73-76,76-43
34-43 34-75,75-74,74-76,76-43
34-44 34-75,75-73,73-76,76-44
34-44 34-75,75-74,74-76,76-44
34-45 34-75,75-73,73-76,76-45
34-45 34-75,75-74,74-76,76-45
34-46 34-75,75-73,73-76,76-46
34-46 34-75,75-74,74-76,76-46
34-47 34-75,75-73,73-76,76-47
34-47 34-75,75-74,74-76,76-47
34-48 34-75,75-73,73-76,76-48
34-48 34-75,75-74,74-76,76-48
34-49 34-75,75-73,73-81,81-77,77-79,79-49
34-49 34-75,75-73,73-83,83-77,77-79,79-49
34-49 34-75,75-74,74-84,84-78,78-79,79-49
34-49 34-75,75-74,74-82,82-78,78-79,79-49
34-50 34-75,75-73,73-81,81-77,77-79,79-50
34-50 34-75,75-73,73-83,83-77,77-79,79-50
34-50 34-75,75-74,74-84,84-78,78-79,79-50
34-50 34-75,75-74,74-82,82-78,78-79,79-50
34-51 34-75,75-73,73-81,81-77,77-79,79-51
34-51 34-75,75-73,73-83,83-77,77-79,79-51
34-51 34-75,75-74,74-84,84-78,78-79,79-51
34-51 34-75,75-74,74-82,82-78,78-79,79-51
34-52 34-75,75-73,73-81,81-77,77-79,79-52
34-52 34-75,75-73,73-83,83-77,77-79,79-52
34-52 34-75,75-74,74-84,84-78,78-79,79-52
34-52 34-75,75-74,74-82,82-78,78-79,79-52
34-53 34-75,75-73,73-81,81-77,77-79,79-53
34-53 34-75,75-73,73-83,83-77,77-79,79-53
34-53 34-75,75-74,74-84,84-78,78-79,79-53
34-53 34-75,75-74,74-82,82-78,78-79,79-53
34-54 34-75,75-73,73-81,81-77,77-79,79-54
34-54 34-75,75-73,73-83,83-77,77-79,79-54
34-54 34-75,75-74,74-84,84-78,78-79,79-54
34-54 34-75,75-74,74-82,82-78,78-79,79-54
34-55 34-75,75-73,73-81,81-77,77-79,79-55
34-55 34-75,75-73,73-83,83-77,77-79,79-55
34-55 34-75,75-74,74-84,84-78,78-79,79-55
34-55 34-75,75-74,74-82,82-78,78-79,79-55
34-56 34-75,75-73,73-81,81-77,77-79,79-56
34-56 34-75,75-73,73-83,83-77,77-79,79-56
34-56 34-75,75-74,74-84,84-78,78-79,79-56
34-56 34-75,75-74,74-82,82-78,78-79,79-56
34-57 34-75,75-73,73-81,81-77,77-80,80-57
34-57 34-75,75-73,73-83,83-77,77-80,80-57
34-57 34-75,75-74,74-84,84-78,78-80,80-57
34-57 34-75,75-74,74-82,82-78,78-80,80-57
34-58 34-75,75-73,73-81,81-77,77-80,80-58
34-58 34-75,75-73,73-83,83-77,77-80,80-58
34-58 34-75,75-74,74-84,84-78,78-80,80-58
34-58 34-75,75-74,74-82,82-78,78-80,80-58
34-59 34-75,75-73,73-81,81-77,77-80,80-59
34-59 34-75,75-73,73-83,83-77,77-80,80-59
34-59 34-75,75-74,74-84,84-78,78-80,80-59
34-59 34-75,75-74,74-82,82-78,78-80,80-59
34-60 34-75,75-73,73-81,81-77,77-80,80-60
34-60 34-75,75-73,73-83,83-77,77-80,80-60
34-60 34-75,75-74,74-84,84-78,78-80,80-60
34-60 34-75,75-74,74-82,82-78,78-80,80-60
34-61 34-75,75-73,73-81,81-77,77-80,80-61
34-61 34-75,75-73,73-83,83-77,77-80,80-61
34-61 34-75,75-74,74-84,84-78,78-80,80-61
34-61 34-75,75-74,74-82,82-78,78-80,80-61
34-62 34-75,75-73,73-81,81-77,77-80,80-62
34-62 34-75,75-73,73-83,83-77,77-80,80-62
34-62 34-75,75-74,74-84,84-78,78-80,80-62
34-62 34-75,75-74,74-82,82-78,78-80,80-62
34-63 34-75,75-73,73-81,81-77,77-80,80-63
34-63 34-75,75-73,73-83,83-77,77-80,80-63
34-63 34-75,75-74,74-84,84-78,78-80,80-63
34-63 34-75,75-74,74-82,82-78,78-80,80-63
34-64 34-75,75-73,73-81,81-77,77-80,80-64
34-64 34-75,75-73,73-83,83-77,77-80,80-64
34-64 34-75,75-74,74-84,84-78,78-80,80-64
34-64 34-75,75-74,74-82,82-78,78-80,80-64
35-1 35-75,75-73,73-81,81-65,65-67,67-1
35-1 35-75,75-73,73-83,83-65,65-67,67-1
35-1 35-75,75-74,74-84,84-66,66-67,67-1
35-1 35-75,75-74,74-82,82-66,66-67,67-1
35-2 35-75,75-73,73-81,81-65,65-67,67-2
35-2 35-75,75-73,73-83,83-65,65-67,67-2
35-2 35-75,75-74,74-84,84-66,66-67,67-2
35-2 35-75,75-74,74-82,82-66,66-67,67-2
35-3 35-75,75-73,73-81,81-65,65-67,67-3
35-3 35-75,75-73,73-83,83-65,65-67,67-3
35-3 35-75,75-74,74-84,84-66,66-67,67-3
35-3 35-75,75-74,74-82,82-66,66-67,67-3
35-4 35-75,75-73,73-81,81-65,65-67,67-4
35-4 35-75,75-73,73-83,83-65,65-67,67-4
35-4 35-75,75-74,74-84,84-66,66-67,67-4
35-4 35-75,75-74,74-82,82-66,66-67,67-4
35-5 35-75,75-73,73-81,81-65,65-67,67-5
35-5 35-75,75-73,73-83,83-65,65-67,67-5
35-5 35-75,75-74,74-84,84-66,66-67,67-5
35-5 35-75,75-74,74-82,82-66,66-67,67-5
35-6 35-75,75-73,73-81,81-65,65-67,67-6
35-6 35-75,75-73,73-83,83-65,65-67,67-6
35-6 35-75,75-74,74-84,84-66,66-67,67-6
35-6 35-75,75-74,74-82,82-66,66-67,67-6
35-7 35-75,75-73,73-81,81-65,65-67,67-7
35-7 35-75,75-73,73-83,83-65,65-67,67-7
35-7 35-75,75-74,74-84,84-66,66-67,67-7
35-7 35-75,75-74,74-82,82-66,66-67,67-7
35-8 35-75,75-73,73-81,81-65,65-67,67-8
35-8 35-75,75-73,73-83,83-65,65-67,67-8
35-8 35-75,75-74,74-84,84-66,66-67,67-8
35-8 35-75,75-74,74-82,82-66,66-67,67-8
35-9 35-75,75-73,73-81,81-65,65-68,68-9
35-9 35-75,75-73,73-83,83-65,65-68,68-9
35-9 35-75,75-74,74-84,84-66,66-68,68-9
35-9 35-75,75-74,74-82,82-66,66-68,68-9
35-10 35-75,75-73,73-81,81-65,65-68,68-10
35-10 35-75,75-73,73-83,83-65,65-68,68-10
35-10 35-75,75-74,74-84,84-66,66-68,68-10
35-10 35-75,75-74,74-82,82-66,66-68,68-10
35-11 35-75,75-73,73-81,81-65,65-68,68-11
35-11 35-75,75-73,73-83,83-65,65-68,68-11
35-11 35-75,75-74,74-84,84-66,66-68,68-11
35-11 35-75,75-74,74-82,82-66,66-68,68-11
35-12 35-75,75-73,73-81,81-65,65-68,68-12
35-12 35-75,75-73,73-83,83-65,65-68,68-12
35-12 35-75,75-74,74-84,84-66,66-68,68-12
35-12 35-75,75-74,74-82,82-66,66-68,68-12
35-13 35-75,75-73,73-81,81-65,65-68,68-13
35-13 35-75,75-73,73-83,83-65,65-68,68-13
35-13 35-75,75-74,74-84,84-66,66-68,68-13
35-13 35-75,75-74,74-82,82-66,66-68,68-13
35-14 35-75,75-73,73-81,81-65,65-68,68-14
35-14 35-75,75-73,73-83,83-65,65-68,68-14
35-14 35-75,75-74,74-84,84-66,66-68,68-14
35-14 35-75,75-74,74-82,82-66,66-68,68-14
35-15 35-75,75-73,73-81,81-65,65-68,68-15
35-15 35-75,75-73,73-83,83-65,65-68,68-15
35-15 35-75,75-74,74-84,84-66,66-68,68-15
35-15 35-75,75-74,74-82,82-66,66-68,68-15
35-16 35-75,75-73,73-81,81-65,65-68,68-16
35-16 35-75,75-73,73-83,83-65,65-68,68-16
35-16 35-75,75-74,74-84,84-66,66-68,68-16
35-16 35-75,75-74,74-82,82-66,66-68,68-16
35-17 35-75,75-73,73-81,81-69,69-71,71-17
35-17 35-75,75-73,73-83,83-69,69-71,71-17
35-17 35-75,75-74,74-84,84-70,70-71,71-17
35-17 35-75,75-74,74-82,82-70,70-71,71-17
35-18 35-75,75-73,73-81,81-69,69-71,71-18
35-18 35-75,75-73,73-83,83-69,69-71,71-18
35-18 35-75,75-74,74-84,84-70,70-71,71-18
35-18 35-75,75-74,74-82,82-70,70-71,71-18
35-19 35-75,75-73,73-81,81-69,69-71,71-19
35-19 35-75,75-73,73-83,83-69,69-71,71-19
35-19 35-75,75-74,74-84,84-70,70-71,71-19
35-19 35-75,75-74,74-82,82-70,70-71,71-19
35-20 35-75,75-73,73-81,81-69,69-71,71-20
35-20 35-75,75-73,73-83,83-69,69-71,71-20
35-20 35-75,75-74,74-84,84-70,70-71,71-20
35-20 35-75,75-74,74-82,82-70,70-71,71-20
35-21 35-75,75-73,73-81,81-69,69-71,71-21
35-21 35-75,75-73,73-83,83-69,69-71,71-21
35-21 35-75,75-74,74-84,84-70,70-71,71-21
35-21 35-75,75-74,74-82,82-70,70-71,71-21
35-22 35-75,75-73,73-81,81-69,69-71,71-22
35-22 35-75,75-73,73-83,83-69,69-71,71-22
35-22 35-75,75-74,74-84,84-70,70-71,71-22
35-22 35-75,75-74,74-82,82-70,70-71,71-22
35-23 35-75,75-73,73-81,81-69,69-71,71-23
35-23 35-75,75-73,73-83,83-69,69-71,71-23
35-23 35-75,75-74,74-84,84-70,70-71,71-23
35-23 35-75,75-74,74-82,82-70,70-71,71-23
35-24 35-75,75-73,73-81,81-69,69-71,71-24
35-24 35-75,75-73,73-83,83-69,69-71,71-24
35-24 35-75,75-74,74-84,84-70,70-71,71-24
35-24 35-75,75-74,74-82,82-70,70-71,71-24
35-25 35-75,75-73,73-81,81-69,69-72,72-25
35-25 35-75,75-73,73-83,83-69,69-72,72-25
35-25 35-75,75-74,74-84,84-70,70-72,72-25
35-25 35-75,75-74,74-82,82-70,70-72,72-25
35-26 35-75,75-73,73-81,81-69,69-72,72-26
35-26 35-75,75-73,73-83,83-69,69-72,72-26
35-26 35-75,75-74,74-84,84-70,70-72,72-26
35-26 35-75,75-74,74-82,82-70,70-72,72-26
35-27 35-75,75-73,73-81,81-69,69-72,72-27
35-27 35-75,75-73,73-83,83-69,69-72,72-27
35-27 35-75,75-74,74-84,84-70,70-72,72-27
35-27 35-75,75-74,74-82,82-70,70-72,72-27
35-28 35-75,75-73,73-81,81-69,69-72,72-28
35-28 35-75,75-73,73-83,83-69,69-72,72-28
35-28 35-75,75-74,74-84,84-70,70-72,72-28
35-28 35-75,75-74,74-82,82-70,70-72,72-28
35-29 35-75,75-73,73-81,81-69,69-72,72-29
35-29 35-75,75-73,73-83,83-69,69-72,72-29
35-29 35-75,75-74,74-84,84-70,70-72,72-29
35-29 35-75,75-74,74-82,82-70,70-72,72-29
35-30 35-75,75-73,73-81,81-69,69-72,72-30
35-30 35-75,75-73,73-83,83-69,69-72,72-30
35-30 35-75,75-74,74-84,84-70,70-72,72-30
35-30 35-75,75-74,74-82,82-70,70-72,72-30
35-31 35-75,75-73,73-81,81-69,69-72,72-31
35-31 35-75,75-73,73-83,83-69,69-72,72-31
35-31 35-75,75-74,74-84,84-70,70-72,72-31
35-31 35-75,75-74,74-82,82-70,70-72,72-31
35-32 35-75,75-73,73-81,81-69,69-72,72-32
35-32 35-75,75-73,73-83,83-69,69-72,72-32
35-32 35-75,75-74,74-84,84-70,70-72,72-32
35-32 35-75,75-74,74-82,82-70,70-72,72-32
35-33 35-75,75-33
35-34 35-75,75-34
35-36 35-75,75-36
35-37 35-75,75-37
35-38 35-75,75-38
35-39 35-75,75-39
35-40 35-75,75-40
35-41 35-75,75-73,73-76,76-41
35-41 35-75,75-74,74-76,76-41
35-42 35-75,75-73,73-76,76-42
35-42 35-75,75-74,74-76,76-42
35-43 35-75,75-73,73-76,76-43
35-43 35-75,75-74,74-76,76-43
35-44 35-75,75-73,73-76,76-44
35-44 35-75,75-74,74-76,76-44
35-45 35-75,75-73,73-76,76-45
35-45 35-75,75-74,74-76,76-45
35-46 35-75,75-73,73-76,76-46
35-46 35-75,75-74,74-76,76-46
35-47 35-75,75-73,73-76,76-47
35-47 35-75,75-74,74-76,76-47
35-48 35-75,75-73,73-76,76-48
35-48 35-75,75-74,74-76,76-48
35-49 35-75,75-73,73-81,81-77,77-79,79-49
35-49 35-75,75-73,73-83,83-77,77-79,79-49
35-49 35-75,75-74,74-84,84-78,78-79,79-49
35-49 35-75,75-74,74-82,82-78,78-79,79-49
35-50 35-75,75-73,73-81,81-77,77-79,79-50
35-50 35-75,75-73,73-83,83-77,77-79,79-50
35-50 35-75,75-74,74-84,84-78,78-79,79-50
35-50 35-75,75-74,74-82,82-78,78-79,79-50
35-51 35-75,75-73,73-81,81-77,77-79,79-51
35-51 35-75,75-73,73-83,83-77,77-79,79-51
35-51 35-75,75-74,74-84,84-78,78-79,79-51
35-51 35-75,75-74,74-82,82-78,78-79,79-51
35-52 35-75,75-73,73-81,81-77,77-79,79-52
35-52 35-75,75-73,73-83,83-77,77-79,79-52
35-52 35-75,75-74,74-84,84-78,78-79,79-52
35-52 35-75,75-74,74-82,82-78,78-79,79-52
35-53 35-75,75-73,73-81,81-77,77-79,79-53
35-53 35-75,75-73,73-83,83-77,77-79,79-53
35-53 35-75,75-74,74-84,84-78,78-79,79-53
35-53 35-75,75-74,74-82,82-78,78-79,79-53
35-54 35-75,75-73,73-81,81-77,77-79,79-54
35-54 35-75,75-73,73-83,83-77,77-79,79-54
35-54 35-75,75-74,74-84,84-78,78-79,79-54
35-54 35-75,75-74,74-82,82-78,78-79,79-54
35-55 35-75,75-73,73-81,81-77,77-79,79-55
35-55 35-75,75-73,73-83,83-77,77-79,79-55
35-55 35-75,75-74,74-84,84-78,78-79,79-55
35-55 35-75,75-74,74-82,82-78,78-79,79-55
35-56 35-75,75-73,73-81,81-77,77-79,79-56
35-56 35-75,75-73,73-83,83-77,77-79,79-56
35-56 35-75,75-74,74-84,84-78,78-79,79-56
35-56 35-75,75-74,74-82,82-78,78-79,79-56
35-57 35-75,75-73,73-81,81-77,77-80,80-57
35-57 35-75,75-73,73-83,83-77,77-80,80-57
35-57 35-75,75-74,74-84,84-78,78-80,80-57
35-57 35-75,75-74,74-82,82-78,78-80,80-57
35-58 35-75,75-73,73-81,81-77,77-80,80-58
35-58 35-75,75-73,73-83,83-77,77-80,80-58
35-58 35-75,75-74,74-84,84-78,78-80,80-58
35-58 35-75,75-74,74-82,82-78,78-80,80-58
35-59 35-75,75-73,73-81,81-77,77-80,80-59
35-59 35-75,75-73,73-83,83-77,77-80,80-59
35-59 35-75,75-74,74-84,84-78,78-80,80-59
35-59 35-75,75-74,74-82,82-78,78-80,80-59
35-60 35-75,75-73,73-81,81-77,77-80,80-60
35-60 35-75,75-73,73-83,83-77,77-80,80-60
35-60 35-75,75-74,74-84,84-78,78-80,80-60
35-60 35-75,75-74,74-82,82-78,78-80,80-60
35-61 35-75,75-73,73-81,81-77,77-80,80-61
35-61 35-75,75-73,73-83,83-77,77-80,80-61
35-61 35-75,75-74,74-84,84-78,78-80,80-61
35-61 35-75,75-74,74-82,82-78,78-80,80-61
35-62 35-75,75-73,73-81,81-77,77-80,80-62
35-62 35-75,75-73,73-83,83-77,77-80,80-62
35-62 35-75,75-74,74-84,84-78,78-80,80-62
35-62 35-75,75-74,74-82,82-78,78-80,80-62
35-63 35-75,75-73,73-81,81-77,77-80,80-63
35-63 35-75,75-73,73-83,83-77,77-80,80-63
35-63 35-75,75-74,74-84,84-78,78-80,80-63
35-63 35-75,75-74,74-82,82-78,78-80,80-63
35-64 35-75,75-73,73-81,81-77,77-80,80-64
35-64 35-75,75-73,73-83,83-77,77-80,80-64
35-64 35-75,75-74,74-84,84-78,78-80,80-64
35-64 35-75,75-74,74-82,82-78,78-80,80-64
36-1 36-75,75-73,73-81,81-65,65-67,67-1
36-1 36-75,75-73,73-83,83-65,65-67,67-1
36-1 36-75,75-74,74-84,84-66,66-67,67-1
36-1 36-75,75-74,74-82,82-66,66-67,67-1
36-2 36-75,75-73,73-81,81-65,65-67,67-2
36-2 36-75,75-73,73-83,83-65,65-67,67-2
36-2 36-75,75-74,74-84,84-66,66-67,67-2
36-2 36-75,75-74,74-82,82-66,66-67,67-2
36-3 36-75,75-73,73-81,81-65,65-67,67-3
36-3 36-75,75-73,73-83,83-65,65-67,67-3
36-3 36-75,75-74,74-84,84-66,66-67,67-3
